gene_name,em0-2hr,em2-4hr,em4-6hr,em6-8hr,em8-10hr,em10-12hr,em12-14hr,em14-16hr,em16-18hr,em18-20hr,em20-22hr,em22-24hr
CG13847,2.51E-02,3.45E-02,4.00E-02,5.79E-02,1.05E-01,3.59E-01,9.66E-01,4.61E+00,1.06E+01,4.24E+00,2.68E-01,3.31E-01
CG13850,4.93E+00,5.00E-01,1.04E+00,2.80E+00,3.80E+00,6.24E+00,6.92E+00,5.37E+00,6.46E+00,5.53E+00,4.58E+00,5.24E+00
CG13855,1.10E-01,2.59E-02,7.54E-02,1.37E-01,3.38E-01,3.46E-01,7.65E-01,1.07E+00,1.72E+00,1.31E+00,4.86E-01,6.75E-01
CG13856,3.14E-03,4.23E-02,6.08E-02,3.93E-01,4.91E-01,3.45E-01,1.53E-01,4.03E-01,1.68E-01,3.00E-01,4.11E-01,4.75E-01
CG13857,1.99E-02,2.69E-02,7.10E-02,4.35E-01,1.14E+00,1.87E+00,1.96E+00,5.54E-01,8.52E-02,1.31E-01,1.06E-01,1.39E-01
CG13862,0.00E+00,1.64E-02,9.75E-03,0.00E+00,4.97E-02,3.31E-02,5.32E-02,1.17E-01,1.60E-01,2.19E+00,1.23E+01,1.14E+01
CG13865,1.46E+01,5.44E+00,1.06E+01,8.22E+00,7.43E+00,7.03E+00,7.66E+00,3.77E+00,5.22E+00,4.66E+00,4.27E+00,6.48E+00
CG13868,1.02E+00,1.08E+01,9.52E+00,1.32E+01,7.18E+00,7.88E+00,1.23E+01,2.75E+01,5.02E+01,1.05E+02,4.43E+01,6.41E+01
CG13869,0.00E+00,4.39E-01,4.29E-02,9.67E-02,1.12E-01,4.14E-01,7.94E-01,2.54E-01,6.69E-01,8.02E-01,2.57E-01,2.80E-01
CG1387,6.55E-03,2.10E-01,1.72E-01,1.06E-02,1.24E-02,1.83E-02,9.52E-03,3.50E-02,1.38E-02,3.66E-02,1.08E-02,1.35E-02
CG13870,0.00E+00,3.74E-03,1.12E-02,1.97E-02,2.67E-02,0.00E+00,7.34E-03,6.75E-03,5.16E-02,3.27E-02,1.22E-02,2.08E-02
CG13871,8.89E-03,1.13E-01,2.96E-02,4.30E-02,3.52E-02,2.07E-02,3.56E-02,1.34E-02,2.80E-02,1.57E-02,0.00E+00,1.18E-02
CG13872,0.00E+00,2.45E-02,1.10E-01,1.63E-01,1.03E-01,3.04E-02,1.03E-01,8.02E-02,2.62E-02,1.28E-02,2.68E-02,1.60E-02
CG13875,2.63E-01,3.30E-01,5.54E-01,5.26E-01,7.12E-01,2.58E+00,6.53E+00,4.51E+00,2.68E+00,1.30E+00,8.07E-01,1.11E+00
CG13876,1.12E+01,1.60E+01,9.54E+00,8.41E+00,9.90E+00,1.03E+01,1.12E+01,5.66E+00,6.30E+00,3.98E+00,8.40E+00,8.70E+00
CG13877,1.40E-01,1.37E-01,3.31E-01,1.33E-01,4.82E-02,1.31E-01,4.63E-01,5.55E-01,9.53E-01,1.63E+00,2.09E+00,2.07E+00
CG13884,8.00E-02,5.42E-01,3.45E-01,8.40E-02,8.93E-02,3.92E-02,1.13E-01,5.84E-02,6.22E-02,4.92E-02,2.70E-02,7.58E-02
CG13887,4.05E+01,2.86E+01,2.13E+01,2.16E+01,2.56E+01,3.46E+01,3.19E+01,2.08E+01,2.31E+01,1.50E+01,1.02E+01,1.43E+01
CG13889,1.28E-02,1.62E-01,9.79E-02,3.10E-01,8.54E-01,1.85E+00,1.64E+00,7.97E-01,4.37E-01,4.16E-01,1.96E-01,2.49E-01
CG13890,2.43E+01,5.00E+00,4.88E+00,5.94E+00,5.54E+00,5.19E+00,3.87E+00,3.35E+00,5.17E+00,4.26E+00,4.93E+00,5.81E+00
CG13891,9.90E-03,0.00E+00,7.18E-02,5.86E-02,3.46E-02,2.80E-02,2.23E-02,1.27E-02,4.52E-02,8.76E-02,2.46E-02,1.16E-02
CG13893,2.96E-01,3.81E-01,1.24E+00,1.26E+00,1.07E+00,1.23E+00,1.77E+00,1.19E+00,2.46E+00,8.24E+00,2.56E+00,3.76E+00
CG13894,1.33E-01,1.47E+00,3.35E+00,4.12E+00,2.54E+00,2.43E+00,2.32E+00,2.02E+00,2.78E+00,4.20E+00,2.80E+00,3.38E+00
CG13895,3.31E+00,4.34E+00,1.38E+01,1.88E+01,1.76E+01,1.42E+01,1.05E+01,6.04E+00,7.07E+00,6.30E+00,4.58E+00,5.90E+00
CG13896,4.99E+00,4.09E+00,3.10E+00,5.15E+00,6.60E+00,6.10E+00,6.73E+00,3.12E+00,2.81E+00,1.88E+00,2.12E+00,3.08E+00
CG13897,2.31E+00,6.37E+00,1.08E+01,1.20E+01,1.69E+01,1.45E+01,1.12E+01,4.79E+00,4.80E+00,4.40E+00,2.99E+00,4.01E+00
CG13898,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.92E-02,1.36E-01,1.51E-01,1.10E-01,5.50E-02,3.23E-02,6.00E-02,3.23E-02
CG13900,3.85E+01,8.78E+01,1.20E+02,8.37E+01,8.10E+01,7.31E+01,6.75E+01,5.14E+01,3.25E+01,2.24E+01,4.77E+01,4.27E+01
CG13901,1.06E+01,9.47E+00,6.89E+00,7.71E+00,9.22E+00,1.05E+01,6.69E+00,6.66E+00,3.97E+00,3.28E+00,3.66E+00,3.70E+00
CG13902,1.01E+01,5.72E+00,3.75E+00,3.73E+00,4.47E+00,4.29E+00,3.86E+00,2.52E+00,2.40E+00,1.93E+00,1.81E+00,2.36E+00
CG13905,0.00E+00,0.00E+00,1.00E-01,1.30E-01,4.77E-01,4.04E-01,3.01E-01,1.43E-01,2.27E-01,1.10E-01,2.13E-01,2.84E-01
CG13907,2.02E+01,6.16E+00,5.54E+00,2.71E+01,2.39E+01,2.42E+01,3.17E+01,5.00E+01,4.30E+01,2.64E+01,1.88E+01,1.75E+01
CG13908,1.54E+00,1.92E+00,1.30E+00,9.40E-01,1.10E+00,1.74E+00,4.87E+00,9.70E+00,9.11E+00,1.03E+01,7.66E+00,8.70E+00
CG13912,6.21E-01,2.40E+00,1.37E+01,1.42E+01,1.39E+01,1.70E+01,9.97E+00,6.86E+00,5.61E+00,8.38E+00,8.85E+00,1.05E+01
CG13917,7.09E+00,2.64E+00,4.96E+00,3.65E+00,3.26E+00,3.35E+00,5.36E+00,5.52E+00,4.54E+00,5.22E+00,3.54E+00,4.06E+00
CG13919,3.39E+00,3.81E+00,6.79E+00,6.34E+00,5.75E+00,6.19E+00,5.33E+00,3.02E+00,2.77E+00,2.33E+00,1.50E+00,1.72E+00
CG13920,3.36E-01,1.05E+00,1.54E+00,9.11E+00,2.01E+01,3.67E+01,2.94E+01,1.93E+01,1.28E+01,1.16E+01,1.43E+01,1.45E+01
CG13921,1.04E+01,1.40E+01,2.08E+01,2.39E+01,1.81E+01,1.40E+01,6.60E+00,5.20E+00,4.26E+00,4.77E+00,4.04E+00,3.68E+00
CG13924,1.46E-02,2.07E-01,3.69E-01,3.11E-01,2.25E-01,5.96E-01,5.97E-01,9.69E-01,7.74E-01,8.25E-01,8.31E-01,9.72E-01
CG13926,1.20E+01,7.07E+00,9.39E+00,9.89E+00,9.07E+00,1.21E+01,1.01E+01,7.75E+00,5.01E+00,5.53E+00,5.32E+00,5.65E+00
CG13928,2.35E-01,9.23E-01,1.30E+00,9.65E+00,2.17E+01,4.47E+01,4.75E+01,3.95E+01,3.49E+01,2.74E+01,1.69E+01,1.89E+01
CG13930,0.00E+00,7.69E-03,0.00E+00,7.06E-02,1.03E-01,5.65E-01,3.78E-01,4.96E-01,4.33E-01,3.91E-01,8.02E-02,6.92E-02
CG13931,0.00E+00,0.00E+00,0.00E+00,2.76E-02,3.38E-02,2.19E-01,3.99E-01,3.98E-01,7.27E-02,3.91E-02,1.39E-02,5.00E-03
CG13933,1.65E+01,4.73E+00,9.93E+00,9.58E+00,8.20E+00,6.95E+00,6.32E+00,6.05E+00,5.67E+00,5.51E+00,3.99E+00,5.01E+00
CG13936,1.63E-03,2.01E-02,1.52E-02,2.55E-02,6.84E-02,1.67E-01,2.88E-01,3.06E-01,3.72E-01,3.97E-01,3.40E-01,3.24E-01
CG13937,1.79E-02,3.43E-02,4.39E-02,9.42E-02,1.29E-01,7.38E-01,1.51E+00,3.68E+00,5.14E+00,4.85E+00,3.39E+00,3.84E+00
CG1394,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-02,8.58E-03,0.00E+00,6.48E-02,8.03E-02,2.53E-01,1.14E-02,2.44E-02
CG13946,2.14E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-02,3.58E-02,4.29E-02
CG13947,3.16E-02,0.00E+00,3.16E-02,9.27E-02,6.08E-01,1.41E+00,7.94E-01,1.01E+00,2.57E+00,1.72E+01,3.01E+01,5.64E+01
CG13949,6.91E-02,1.73E-02,3.31E-02,2.76E-01,5.94E-01,1.43E+00,1.75E+00,6.40E-01,5.09E-01,3.98E-01,2.66E-01,2.98E-01
CG13950,0.00E+00,2.22E-02,5.94E-02,4.29E-01,6.19E-01,1.01E+00,1.48E+00,2.13E+00,1.52E+00,1.10E+00,1.18E+00,1.09E+00
CG13954,7.41E-03,3.75E-02,1.03E-01,2.85E-01,2.76E-01,1.57E-01,1.41E-01,1.03E+00,1.94E+00,2.98E+00,2.69E+00,2.34E+00
CG13955,1.90E-02,1.42E-02,4.19E-02,1.27E-01,2.21E-01,7.04E-01,6.92E-01,8.87E-01,8.72E-01,7.46E-01,8.49E-02,8.67E-02
CG13957,3.81E+00,2.57E+00,4.32E+00,4.25E+00,3.73E+00,2.69E+00,3.01E+00,1.78E+00,1.72E+00,1.95E+00,1.60E+00,1.95E+00
CG13962,0.00E+00,1.02E-02,2.46E-02,1.08E-01,1.04E-01,1.28E-01,1.81E-01,3.32E-01,2.57E-01,3.58E-01,3.67E+00,5.83E+00
CG13965,2.57E-02,3.66E-01,4.19E-02,1.60E-02,6.83E-02,1.19E-02,2.86E-02,1.29E-02,4.62E-02,1.14E-02,0.00E+00,6.78E-02
CG13970,1.40E-02,2.40E-02,2.28E-03,0.00E+00,0.00E+00,0.00E+00,1.58E-02,3.26E-02,3.15E-02,7.67E-02,1.34E-02,3.51E-02
CG13972,5.67E-03,0.00E+00,0.00E+00,7.20E-02,2.37E-01,8.78E-01,6.08E-01,1.42E-01,1.54E-01,1.85E-01,4.90E-02,5.99E-02
CG13978,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.44E-03,2.32E-03,0.00E+00,4.61E-03
CG13982,1.70E-01,4.39E-02,1.99E-02,2.30E-02,1.05E-01,2.88E-01,6.65E-01,2.27E-01,9.65E-01,4.73E-01,3.44E-01,8.67E-01
CG13983,1.67E-02,7.50E-02,3.00E-01,3.24E-01,3.86E-01,3.98E+00,8.08E+00,6.64E+00,7.43E-01,4.68E-01,1.03E-01,1.19E-01
CG13984,0.00E+00,0.00E+00,0.00E+00,2.27E-02,0.00E+00,0.00E+00,0.00E+00,3.50E-02,3.14E-02,6.14E-02,7.16E-02,0.00E+00
CG13989,0.00E+00,0.00E+00,0.00E+00,1.83E-02,4.67E-03,4.31E-02,0.00E+00,2.32E-02,1.04E-02,0.00E+00,0.00E+00,3.06E-02
CG1399,3.63E+00,2.91E+00,2.64E+00,2.63E+00,3.06E+00,2.82E+00,3.93E+00,4.71E+00,3.89E+00,2.50E+00,2.65E+00,2.94E+00
CG13991,4.11E-03,2.16E-02,1.10E-02,0.00E+00,3.12E-03,1.28E-03,2.00E-03,0.00E+00,6.20E-03,0.00E+00,1.68E-03,1.21E-03
CG13992,1.29E-02,1.01E-01,2.97E-01,1.88E-01,1.14E-01,3.45E-02,5.39E-02,1.30E-02,4.37E-02,4.29E-02,1.99E-02,5.41E-02
CG13993,3.48E+01,3.41E+01,2.75E+01,1.84E+01,2.29E+01,3.67E+01,3.80E+01,2.35E+01,2.34E+01,1.78E+01,1.43E+01,1.75E+01
CG13994,1.27E+01,1.82E+01,1.08E+01,1.17E+01,1.28E+01,1.19E+01,1.09E+01,6.44E+00,5.92E+00,4.67E+00,5.06E+00,5.31E+00
CG13995,7.77E-03,2.91E-02,1.73E-02,1.27E-02,3.37E-02,9.54E-02,1.99E-01,5.48E-01,1.77E+00,3.86E+00,4.66E+00,4.47E+00
CG13996,8.31E-03,3.26E-02,1.66E-02,3.25E-02,1.11E-01,2.02E-01,1.03E-01,1.22E-01,2.85E-01,1.42E+00,2.69E+00,2.04E+00
CG13998,0.00E+00,0.00E+00,7.33E-02,0.00E+00,0.00E+00,0.00E+00,4.97E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
CG13999,2.47E+00,1.31E+00,2.97E+00,2.70E+00,2.57E+00,2.56E+00,3.26E+00,2.19E+00,3.05E+00,3.07E+00,2.60E+00,3.41E+00
CG14000,2.21E-03,1.43E-02,1.25E-02,3.93E-02,2.62E-02,1.94E-02,3.07E-02,1.76E-02,8.57E-03,2.45E-02,7.65E-03,5.32E-03
CG14005,2.68E+01,2.89E+01,1.22E+01,1.08E+01,1.17E+01,9.56E+00,7.58E+00,8.58E+00,6.53E+00,4.23E+00,8.30E+00,7.92E+00
CG14006,3.18E-03,2.50E-02,4.25E-02,8.08E-02,3.61E-02,8.88E-03,4.37E-02,1.28E-02,1.43E-02,2.25E-02,3.54E-02,4.49E-02
CG14007,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E-02,8.48E-02,1.28E-01,1.40E-01,1.85E-01
CG14010,4.75E-04,1.07E-02,8.24E-03,3.72E-03,1.13E-02,4.73E-02,1.28E-01,2.32E-01,3.61E-01,4.21E-01,3.51E-01,4.68E-01
CG14011,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-02,1.45E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
CG14013,1.40E-02,2.43E-01,1.40E-02,1.37E-02,1.59E-02,1.30E-02,1.53E-02,1.40E-02,0.00E+00,6.19E-03,0.00E+00,8.52E-03
CG14014,1.78E+01,1.30E+02,5.48E+00,4.50E-01,7.05E-01,5.35E-01,2.91E-01,2.17E-01,9.81E-02,5.03E-01,1.25E-01,5.37E-01
CG14015,3.12E-01,1.54E-01,2.21E-01,1.75E-01,1.47E-01,6.39E-01,6.16E-01,9.93E-01,1.27E+00,1.45E+00,1.30E+00,1.43E+00
CG14017,0.00E+00,2.02E-01,3.52E-03,0.00E+00,3.04E-03,2.24E-02,4.25E-02,2.52E-02,4.00E-02,6.92E-02,3.22E-02,7.89E-02
CG1402,2.32E-03,1.04E-02,4.33E-03,1.22E-02,2.88E-02,1.33E-01,3.52E-01,3.78E-01,6.62E-01,6.04E-01,4.06E-01,6.88E-01
CG14020,3.90E-01,1.11E+00,9.80E-01,6.46E-01,6.32E-01,2.52E+00,2.31E+00,1.56E+00,1.12E+00,9.21E-01,5.00E-01,6.38E-01
CG14022,2.59E-02,7.38E-01,8.93E-01,3.08E-01,2.26E-01,8.15E-02,1.29E-01,1.76E-02,9.02E-02,1.09E-01,8.83E-02,9.30E-02
CG14023,1.74E+01,1.27E+01,1.12E+01,1.18E+01,1.04E+01,5.65E+00,9.05E+00,8.95E+00,6.79E+00,5.61E+00,4.82E+00,4.62E+00
CG14024,4.24E-03,1.68E-02,1.71E-02,3.35E-02,2.17E-02,1.43E-01,2.50E-01,8.03E-01,1.79E+00,2.98E+00,2.29E+00,2.59E+00
CG14034,0.00E+00,0.00E+00,7.58E-03,1.11E-02,6.45E-03,5.29E-03,1.65E-02,0.00E+00,1.54E-02,2.52E-02,6.33E-02,1.04E-01
CG14036,1.25E+02,9.97E+00,4.79E+00,1.82E+00,2.09E+00,1.45E+00,7.57E-01,1.21E+00,5.97E-01,6.01E-01,8.10E-01,7.74E-01
CG14040,1.21E+01,3.24E+00,6.54E+00,6.10E+00,6.01E+00,6.06E+00,8.50E+00,5.82E+00,6.67E+00,4.67E+00,3.19E+00,3.82E+00
CG14042,3.30E-01,5.90E-01,8.75E-01,2.48E+00,5.57E+00,1.87E+01,2.12E+01,1.83E+01,1.33E+01,1.15E+01,6.94E+00,7.83E+00
CG14043,2.35E+01,6.80E+00,5.58E+00,8.18E+00,1.06E+01,1.61E+01,1.04E+01,9.32E+00,8.51E+00,6.99E+00,5.08E+00,5.41E+00
CG14044,2.90E-01,2.92E-01,5.37E-01,4.78E-01,4.78E-01,8.61E-01,6.59E-01,6.95E-01,1.05E+00,1.22E+00,9.05E-01,9.80E-01
CG14047,1.67E-02,6.54E-02,1.08E-01,1.64E-01,1.89E-01,4.97E-01,9.65E-01,1.74E+00,2.44E+00,3.06E+00,2.34E+00,2.27E+00
CG14050,1.51E-01,2.64E+00,3.46E+00,2.89E+00,3.01E+00,2.24E+00,2.22E+00,9.60E-01,5.69E-01,7.06E-01,4.38E-01,5.53E-01
CG14052,1.71E-02,6.88E-02,1.23E-01,8.96E-02,3.22E-01,3.90E-01,4.00E-01,3.65E-01,3.37E-01,1.85E-01,5.59E-02,1.13E-01
CG14053,4.63E-01,9.02E-02,5.62E-02,9.75E-02,2.69E-01,1.13E-01,1.05E-01,1.22E-01,1.05E-01,3.58E-02,4.11E-02,3.03E-02
CG14054,9.41E-01,3.66E-01,9.37E-01,5.65E-01,5.05E-01,3.91E-01,2.72E-01,2.20E-01,3.59E-01,3.27E-01,8.64E-02,9.58E-02
CG14057,1.56E+01,2.36E+01,2.55E+01,1.96E+01,1.94E+01,2.15E+01,1.31E+01,9.39E+00,7.82E+00,5.28E+00,6.43E+00,6.04E+00
CG14059,3.97E-03,5.01E-03,8.52E-03,4.28E-02,1.77E-01,1.07E-01,1.27E-01,2.25E-01,3.78E-01,6.95E-01,1.31E+00,1.46E+00
CG14061,0.00E+00,2.08E-02,1.36E-01,4.06E-01,3.69E-01,5.48E-02,2.70E-02,0.00E+00,0.00E+00,5.47E-03,0.00E+00,5.44E-03
CG14062,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E-02,5.80E-03,0.00E+00,5.12E-03,0.00E+00,0.00E+00
CG14069,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
CG1407,1.23E+01,3.73E+00,6.41E+00,1.29E+01,1.32E+01,1.45E+01,1.30E+01,7.86E+00,7.26E+00,5.54E+00,3.48E+00,4.16E+00
CG14070,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E-02,0.00E+00,0.00E+00,0.00E+00,2.46E-02,6.04E-03,0.00E+00,0.00E+00
CG14071,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E-03,2.64E-02,0.00E+00,0.00E+00
CG14072,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-02,0.00E+00,3.61E-02,7.39E-02,9.50E-02,1.06E-01,8.10E-02
CG14073,5.04E+00,2.89E+00,3.13E+00,3.87E+00,3.77E+00,3.28E+00,5.75E+00,4.55E+00,3.72E+00,3.01E+00,1.27E+00,1.62E+00
CG14074,6.76E+00,5.13E+00,5.50E+00,5.11E+00,3.42E+00,2.84E+00,3.03E+00,9.96E-01,1.37E+00,9.86E-01,7.81E-01,1.54E+00
CG14075,2.26E-02,0.00E+00,7.55E-03,2.21E-02,6.42E-02,7.37E-02,1.81E-01,1.66E+00,3.90E+00,8.46E+00,8.57E+00,9.09E+00
CG14077,2.12E+00,1.49E+00,2.23E+00,1.75E+00,1.28E+00,1.27E+00,9.36E-01,4.92E-01,4.31E-01,3.30E-01,3.06E-01,3.75E-01
CG14079,8.85E-02,6.81E-01,1.01E+00,4.61E-01,4.02E-01,1.52E-01,2.88E-01,6.29E-01,5.64E-01,4.22E-01,2.10E-01,3.63E-01
CG14082,6.83E-04,3.07E-03,4.86E-03,1.00E-02,1.13E-02,2.10E-02,4.29E-02,6.30E-02,1.42E-01,2.05E-01,1.57E-01,1.68E-01
CG14085,3.16E-03,4.43E-02,1.50E-01,7.86E-02,8.05E-02,1.47E-01,2.28E-01,1.89E-01,2.98E-01,2.68E-01,1.31E-01,1.34E-01
CG14086,0.00E+00,0.00E+00,1.84E-02,8.94E-03,2.60E-03,2.08E-02,7.52E-02,1.29E-01,1.89E-01,2.41E-01,2.91E-01,2.61E-01
CG14087,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E-03,8.86E-03,2.00E-02,2.43E-02,2.92E-02
CG14088,0.00E+00,9.73E-03,3.51E-02,1.71E-02,1.99E-02,0.00E+00,3.19E-02,0.00E+00,1.58E-02,0.00E+00,2.17E-02,1.54E-02
CG14089,0.00E+00,5.03E-02,1.27E-01,1.53E-01,8.90E-02,1.67E-01,4.07E-01,4.27E-01,5.05E-02,5.95E-02,1.48E-01,1.03E-01
CG1409,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E-02,1.09E-02,1.52E-02,0.00E+00
CG14095,2.37E-01,1.83E-01,8.99E-02,1.56E-01,4.87E-01,3.99E-01,2.99E-01,1.13E+01,1.34E+02,3.18E+02,4.42E+00,4.13E+00
CG14096,2.07E-01,9.38E-02,1.34E-01,4.96E-02,3.17E-01,2.23E-01,1.51E-01,4.24E+00,5.01E+01,1.55E+02,2.05E+00,3.18E+00
CG14100,1.43E+01,9.34E+00,4.39E+00,5.01E+00,8.09E+00,9.49E+00,8.96E+00,6.32E+00,5.62E+00,3.36E+00,4.38E+00,4.85E+00
CG14101,1.18E-02,4.21E-02,3.39E-02,5.91E-02,1.32E-02,1.87E-02,6.99E-02,5.30E-02,1.06E-02,4.32E-02,5.07E-02,5.70E-02
CG14102,5.69E+00,2.55E+00,8.00E-01,4.83E-01,6.35E-01,4.61E-01,7.67E-01,4.44E-01,5.13E-01,2.33E-01,2.52E-01,4.88E-01
CG14103,1.47E+01,1.47E+01,5.03E+00,5.97E+00,8.57E+00,8.37E+00,9.76E+00,3.48E+00,3.91E+00,2.51E+00,2.12E+00,3.17E+00
CG14104,8.42E+00,8.43E+00,6.47E+00,8.45E+00,1.04E+01,1.04E+01,8.44E+00,4.01E+00,3.86E+00,2.63E+00,1.73E+00,2.68E+00
CG14105,8.33E-03,6.55E-02,2.22E-02,4.06E-02,1.89E-01,2.56E+00,4.19E+00,2.76E+00,7.81E-01,1.29E+00,8.08E+00,9.81E+00
CG14106,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.93E-02,5.08E-02,2.09E-02,0.00E+00,2.45E-02,4.29E-02,2.44E-02
CG14107,3.80E-01,9.48E-01,1.42E+00,5.08E+00,6.16E+00,7.66E+00,2.83E+01,1.50E+02,5.35E+01,5.85E+00,1.42E+00,1.47E+00
CG14109,3.48E-02,1.57E-01,2.43E-01,3.85E-01,6.32E-01,7.47E+00,8.66E+00,1.13E+01,8.38E+00,6.90E+00,6.23E+00,6.78E+00
CG14110,7.81E-01,1.94E+00,1.77E+00,1.15E+01,1.75E+01,2.16E+02,3.88E+02,1.83E+02,1.57E+01,6.15E+00,6.68E-01,2.43E+00
CG14111,3.51E+00,6.44E+01,3.78E+00,5.91E-01,9.53E-01,5.72E-01,2.88E-01,1.68E-01,1.14E-01,6.25E-01,1.60E-01,4.53E-01
CG14113,0.00E+00,0.00E+00,8.06E-03,0.00E+00,0.00E+00,1.13E-02,0.00E+00,0.00E+00,1.09E-02,0.00E+00,7.48E-03,0.00E+00
CG14115,0.00E+00,3.22E-02,1.95E-02,3.38E-02,7.87E-02,2.78E-02,1.86E-02,1.74E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
CG14117,5.79E+00,4.75E+00,2.54E+00,1.64E+00,2.33E+00,2.22E+00,2.47E+00,1.36E+00,1.34E+00,8.91E-01,1.60E+00,1.78E+00
CG14118,3.45E-03,2.33E-02,3.68E-02,5.73E-02,1.58E-01,3.85E-01,4.11E-01,6.47E-01,1.14E+00,2.04E+00,2.21E-01,2.10E-01
CG14120,1.81E-02,1.02E-02,1.58E-02,5.32E-03,4.12E-02,4.74E-02,5.00E-02,7.52E-01,4.74E+00,2.08E+01,1.66E+01,1.54E+01
CG14125,0.00E+00,0.00E+00,5.36E-03,1.56E-02,5.46E-02,5.24E-02,6.44E-02,2.42E-02,2.17E-02,6.39E-02,8.91E-02,1.12E-01
CG14126,2.81E-01,5.84E+00,3.65E+00,2.38E+00,1.88E+00,1.64E+00,1.11E+00,1.42E+00,1.36E+00,1.62E+00,1.90E+00,1.62E+00
CG14127,0.00E+00,0.00E+00,2.30E-03,3.37E-03,7.83E-03,1.90E-01,3.01E-01,3.18E-01,3.65E-01,2.76E-01,2.74E-01,2.15E-01
CG14128,0.00E+00,0.00E+00,4.78E-03,0.00E+00,8.14E-03,0.00E+00,2.61E-03,5.76E-02,1.06E-01,8.22E-02,8.87E-02,1.33E-01
CG14130,3.41E+00,2.32E+00,3.43E+00,3.22E+00,3.14E+00,3.77E+00,3.59E+00,3.67E+00,3.91E+00,3.88E+00,3.32E+00,3.40E+00
CG14131,1.41E-01,1.21E-01,1.65E-01,1.85E-01,1.76E-01,5.50E-01,1.50E+00,1.71E+00,2.54E+00,5.27E+00,4.90E+00,5.77E+00
CG14132,9.86E-03,8.42E-03,1.34E-02,9.55E-02,2.78E-01,5.09E-01,7.64E-01,8.22E-01,3.13E+00,7.89E+00,1.01E+01,1.04E+01
CG14135,1.33E+01,4.47E+01,2.26E+01,1.18E+01,1.70E+01,2.15E+01,1.53E+01,1.05E+01,1.06E+01,1.17E+01,8.49E+00,9.16E+00
CG14137,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E-02,0.00E+00,0.00E+00,2.16E-02
CG14141,1.87E-02,1.43E-01,1.22E-01,4.54E-01,8.85E-01,1.11E+00,1.71E+00,2.17E+00,1.11E+00,1.99E+00,4.16E+00,4.81E+00
CG14142,0.00E+00,0.00E+00,1.94E-02,2.62E-02,4.93E-02,6.25E-02,5.68E-02,2.92E-02,9.08E-02,1.05E-01,8.01E-02,1.24E-01
CG14143,0.00E+00,1.71E-02,9.27E-02,1.50E-01,1.37E-01,5.96E-02,1.60E-01,2.84E-01,2.23E+00,6.56E+00,1.48E+00,1.83E+00
CG14147,4.94E-01,2.42E-01,3.18E-01,2.55E-01,1.09E+00,1.71E+00,1.21E+00,3.18E+01,2.66E+02,1.45E+02,2.50E+00,3.57E+00
CG14151,0.00E+00,1.00E-02,5.94E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E-02,0.00E+00,0.00E+00
CG14153,2.77E-02,2.03E-01,2.45E-01,1.85E-01,2.28E-01,5.82E-02,1.57E-01,2.61E-01,3.02E+00,9.01E+00,8.92E-01,1.21E+00
CG14154,2.53E-02,2.10E-01,2.20E-01,1.78E-01,1.77E-01,1.12E-01,9.21E-02,8.89E-02,9.90E-02,8.18E-02,3.11E-02,6.46E-02
CG1416,2.80E+01,3.01E+01,2.51E+01,2.22E+01,2.43E+01,2.35E+01,2.17E+01,9.54E+00,1.06E+01,8.42E+00,9.21E+00,1.05E+01
CG14160,0.00E+00,0.00E+00,1.71E-02,2.78E-02,1.93E-02,6.34E-02,1.53E-01,3.93E-01,4.43E-01,6.03E-01,1.01E+00,1.03E+00
CG14164,2.89E-01,8.40E-01,1.12E+00,1.26E+00,1.71E+00,2.14E+00,2.92E+00,1.24E+00,1.73E+00,1.47E+00,8.41E-01,1.43E+00
